100,10.,1.6849094511898278e-7
100,12.589254117941673,2.4448851447167485e-7
100,15.848931924611131,3.5730379440726784e-7
100,19.952623149688794,5.269308837445844e-7
100,25.118864315095795,7.861042984189662e-7
100,31.622776601683793,1.1901154271820278e-6
100,39.810717055349734,1.8358034275892244e-6
100,50.11872336272722,2.899935232304195e-6
100,63.09573444801933,4.720283956253246e-6
100,79.43282347242815,7.973797624644947e-6
100,100.,0.000014075870471290384
100,125.89254117941675,0.000026035089114762394
100,158.48931924611142,0.00004980732051286927
100,199.52623149688787,0.00009336004394486261
100,251.18864315095797,0.000152385479791348
100,316.227766016838,0.00019403338544045484
100,398.1071705534973,0.00019776179214583365
100,501.18723362727246,0.00017698640015839152
100,630.9573444801931,0.0001482211713728552
100,794.3282347242822,0.00012214630573300446
100,1000.000000000001,0.00009609978713493175
100,1258.9254117941687,0.00006633012484478337
100,1584.893192461114,0.00004496334599358946
100,1995.262314968881,0.000030249882783848674
100,2511.886431509582,0.000019836010672437497
100,3162.2776601683827,0.000012735598596505337
100,3981.071705534978,8.264136194357469e-6
100,5011.872336272724,5.779039742159632e-6
100,6309.573444801936,4.70262500071496e-6
100,7943.282347242823,4.558116144327794e-6
100,10000.,4.97360927376923e-6
100,12589.254117941662,5.661511194962914e-6
100,15848.931924611112,6.389803099686777e-6
100,19952.62314968879,6.962741661479596e-6
100,25118.86431509577,7.224103210422329e-6
100,31622.776601683792,7.083649075565456e-6
100,39810.71705534969,6.5486583654071265e-6
100,50118.72336272726,5.728615012839537e-6
100,63095.7344480193,4.791788081105445e-6
100,79432.82347242822,3.891811168941434e-6
100,100000.,3.115069622771995e-6
100,125892.54117941689,2.480698508349225e-6
100,158489.31924611138,1.973003027866466e-6
100,199526.23149688792,1.568663951714395e-6
100,251188.6431509577,1.24694528807162e-6
100,316227.7660168379,9.910592991078603e-7
100,398107.1705534969,7.875897767989709e-7
100,501187.23362727254,6.258342375924176e-7
100,630957.344480193,4.972626499559527e-7
