1,10,0.008695645289368066
1,12.589254117941673,0.012176470582146277
1,15.848931924611131,0.01701119591834864
1,19.952623149688794,0.02369630557099265
1,25.11886431509579,0.03288799678389451
1,31.622776601683793,0.0454377416308522
1,39.810717055349734,0.06242520363350376
1,50.118723362727216,0.08518099666267981
1,63.09573444801932,0.11528981625338931
1,79.43282347242814,0.15456546991551826
1,100,0.20499569868596612
1,125.89254117941672,0.26866695937794793
1,158.48931924611142,0.3476936864325467
1,199.52623149688787,0.4441856913047129
1,251.18864315095794,0.5602877045517815
1,316.2277660168379,0.6983222878992595
1,398.1071705534973,0.8610645164779923
1,501.1872336272724,1.052154036678108
1,630.9573444801929,1.2765803491515364
1,794.3282347242821,1.5410771449772362
1,1000.0000000000009,1.8541922348404873
1,1258.9254117941687,2.22582417407099
1,1584.8931924611138,2.666234705290544
1,1995.2623149688807,3.1850595190175275
1,2511.886431509582,3.791336576258438
1,3162.277660168382,4.495131431874814
1,3981.0717055349774,5.309800497189853
1,5011.872336272724,6.253131523129914
1,6309.573444801936,7.346821299233741
1,7943.282347242821,8.615357666440804
1,9999.999999999998,10.085670102303975
1,12589.25411794166,11.78804964076207
1,15848.931924611106,13.757539324804378
1,19952.623149688785,16.03466798243514
1,25118.864315095765,18.665663673275837
1,31622.77660168379,21.70304205453951
1,39810.71705534968,25.206596991548885
1,50118.72336272724,29.244326284949402
1,63095.73444801929,33.89333966252384
1,79432.82347242821,39.2409033931343
1,99999.99999999999,45.38554956152662
1,125892.54117941686,52.438217246455366
1,158489.31924611138,60.523416944951116
1,199526.2314968879,69.78037896329607
1,251188.64315095765,80.36414675804
1,316227.7660168379,92.44657499445887
1,398107.17055349686,106.21719948535397
1,501187.2336272724,121.88396854145213
1,630957.344480193,139.67387259941705
1,794328.2347242822,159.8335996790567
1,1000000,182.63050522744925
